mwo_id,equipment_id,description,status,dm_urgency,hm_priority,assigned_tech,consumed_sku,manual_log,start_date
MWO-2026-6122,EQ-22,Routine check 6122,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6123,EQ-23,Routine check 6123,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6124,EQ-24,Routine check 6124,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6125,EQ-25,Routine check 6125,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6126,EQ-26,Routine check 6126,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6127,EQ-27,Routine check 6127,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6128,EQ-28,Routine check 6128,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6129,EQ-29,Routine check 6129,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6130,EQ-30,Routine check 6130,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6131,EQ-31,Routine check 6131,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6132,EQ-32,Routine check 6132,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6133,EQ-33,Routine check 6133,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6134,EQ-34,Routine check 6134,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6135,EQ-35,Routine check 6135,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6136,EQ-36,Routine check 6136,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6137,EQ-37,Routine check 6137,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6138,EQ-38,Routine check 6138,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6139,EQ-39,Routine check 6139,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6140,EQ-40,Routine check 6140,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6141,EQ-41,Routine check 6141,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6142,EQ-42,Routine check 6142,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6143,EQ-43,Routine check 6143,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6144,EQ-44,Routine check 6144,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6145,EQ-45,Routine check 6145,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6146,EQ-46,Routine check 6146,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6147,EQ-47,Routine check 6147,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6148,EQ-48,Routine check 6148,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6149,EQ-49,Routine check 6149,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6150,EQ-50,Routine check 6150,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6151,EQ-51,Routine check 6151,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6152,EQ-52,Routine check 6152,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6153,EQ-53,Routine check 6153,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6154,EQ-54,Routine check 6154,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6155,EQ-55,Routine check 6155,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6156,EQ-56,Routine check 6156,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6157,EQ-57,Routine check 6157,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6158,EQ-58,Routine check 6158,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6159,EQ-59,Routine check 6159,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6160,EQ-60,Routine check 6160,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6161,EQ-61,Routine check 6161,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6162,EQ-62,Routine check 6162,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6163,EQ-63,Routine check 6163,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6164,EQ-64,Routine check 6164,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6165,EQ-65,Routine check 6165,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6166,EQ-66,Routine check 6166,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6167,EQ-67,Routine check 6167,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6168,EQ-68,Routine check 6168,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6169,EQ-69,Routine check 6169,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6170,EQ-70,Routine check 6170,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6171,EQ-71,Routine check 6171,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6172,EQ-72,Routine check 6172,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6173,EQ-73,Routine check 6173,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6174,EQ-74,Routine check 6174,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6175,EQ-75,Routine check 6175,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6176,EQ-76,Routine check 6176,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6177,EQ-77,Routine check 6177,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6178,EQ-78,Routine check 6178,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6179,EQ-79,Routine check 6179,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6180,EQ-80,Routine check 6180,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6181,EQ-81,Routine check 6181,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6182,EQ-82,Routine check 6182,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6183,EQ-83,Routine check 6183,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6184,EQ-84,Routine check 6184,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6185,EQ-85,Routine check 6185,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6186,EQ-86,Routine check 6186,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6187,EQ-87,Routine check 6187,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6188,EQ-88,Routine check 6188,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6189,EQ-89,Routine check 6189,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6190,EQ-90,Routine check 6190,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6191,EQ-91,Routine check 6191,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6192,EQ-92,Routine check 6192,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6193,EQ-93,Routine check 6193,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6194,EQ-94,Routine check 6194,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6195,EQ-95,Routine check 6195,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6196,EQ-96,Routine check 6196,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6197,EQ-97,Routine check 6197,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6198,EQ-98,Routine check 6198,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6199,EQ-99,Routine check 6199,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6200,EQ-0,Routine check 6200,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6201,EQ-1,Routine check 6201,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6202,EQ-2,Routine check 6202,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6203,EQ-3,Routine check 6203,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6204,EQ-4,Routine check 6204,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6205,EQ-5,Routine check 6205,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6206,EQ-6,Routine check 6206,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6207,EQ-7,Routine check 6207,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6208,EQ-8,Routine check 6208,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6209,EQ-9,Routine check 6209,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6210,EQ-10,Routine check 6210,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6211,EQ-11,Routine check 6211,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6212,EQ-12,Routine check 6212,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6213,EQ-13,Routine check 6213,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6214,EQ-14,Routine check 6214,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6215,EQ-15,Routine check 6215,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6216,EQ-16,Routine check 6216,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6217,EQ-17,Routine check 6217,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6218,EQ-18,Routine check 6218,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6219,EQ-19,Routine check 6219,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6220,EQ-20,Routine check 6220,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6221,EQ-21,Routine check 6221,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6222,EQ-22,Routine check 6222,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6223,EQ-23,Routine check 6223,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6224,EQ-24,Routine check 6224,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6225,EQ-25,Routine check 6225,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6226,EQ-26,Routine check 6226,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6227,EQ-27,Routine check 6227,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6228,EQ-28,Routine check 6228,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6229,EQ-29,Routine check 6229,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6230,EQ-30,Routine check 6230,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6231,EQ-31,Routine check 6231,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6232,EQ-32,Routine check 6232,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6233,EQ-33,Routine check 6233,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6234,EQ-34,Routine check 6234,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6235,EQ-35,Routine check 6235,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6236,EQ-36,Routine check 6236,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6237,EQ-37,Routine check 6237,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6238,EQ-38,Routine check 6238,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6239,EQ-39,Routine check 6239,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6240,EQ-40,Routine check 6240,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6241,EQ-41,Routine check 6241,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6242,EQ-42,Routine check 6242,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6243,EQ-43,Routine check 6243,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6244,EQ-44,Routine check 6244,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6245,EQ-45,Routine check 6245,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6246,EQ-46,Routine check 6246,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6247,EQ-47,Routine check 6247,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6248,EQ-48,Routine check 6248,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6249,EQ-49,Routine check 6249,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6250,EQ-50,Routine check 6250,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6251,EQ-51,Routine check 6251,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6252,EQ-52,Routine check 6252,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6253,EQ-53,Routine check 6253,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6254,EQ-54,Routine check 6254,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6255,EQ-55,Routine check 6255,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6256,EQ-56,Routine check 6256,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6257,EQ-57,Routine check 6257,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6258,EQ-58,Routine check 6258,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6259,EQ-59,Routine check 6259,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6260,EQ-60,Routine check 6260,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6261,EQ-61,Routine check 6261,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6262,EQ-62,Routine check 6262,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6263,EQ-63,Routine check 6263,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6264,EQ-64,Routine check 6264,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6265,EQ-65,Routine check 6265,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6266,EQ-66,Routine check 6266,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6267,EQ-67,Routine check 6267,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6268,EQ-68,Routine check 6268,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6269,EQ-69,Routine check 6269,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6270,EQ-70,Routine check 6270,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6271,EQ-71,Routine check 6271,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6272,EQ-72,Routine check 6272,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6273,EQ-73,Routine check 6273,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6274,EQ-74,Routine check 6274,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6275,EQ-75,Routine check 6275,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6276,EQ-76,Routine check 6276,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6277,EQ-77,Routine check 6277,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6278,EQ-78,Routine check 6278,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6279,EQ-79,Routine check 6279,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6280,EQ-80,Routine check 6280,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6281,EQ-81,Routine check 6281,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6282,EQ-82,Routine check 6282,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6283,EQ-83,Routine check 6283,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6284,EQ-84,Routine check 6284,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6285,EQ-85,Routine check 6285,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6286,EQ-86,Routine check 6286,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6287,EQ-87,Routine check 6287,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6288,EQ-88,Routine check 6288,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6289,EQ-89,Routine check 6289,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6290,EQ-90,Routine check 6290,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6291,EQ-91,Routine check 6291,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6292,EQ-92,Routine check 6292,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6293,EQ-93,Routine check 6293,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6294,EQ-94,Routine check 6294,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6295,EQ-95,Routine check 6295,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6296,EQ-96,Routine check 6296,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6297,EQ-97,Routine check 6297,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6298,EQ-98,Routine check 6298,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6299,EQ-99,Routine check 6299,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6300,EQ-0,Routine check 6300,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6301,EQ-1,Routine check 6301,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6302,EQ-2,Routine check 6302,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6303,EQ-3,Routine check 6303,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6304,EQ-4,Routine check 6304,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6305,EQ-5,Routine check 6305,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6306,EQ-6,Routine check 6306,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6307,EQ-7,Routine check 6307,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6308,EQ-8,Routine check 6308,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6309,EQ-9,Routine check 6309,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6310,EQ-10,Routine check 6310,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6311,EQ-11,Routine check 6311,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6312,EQ-12,Routine check 6312,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6313,EQ-13,Routine check 6313,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6314,EQ-14,Routine check 6314,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6315,EQ-15,Routine check 6315,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6316,EQ-16,Routine check 6316,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6317,EQ-17,Routine check 6317,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6318,EQ-18,Routine check 6318,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6319,EQ-19,Routine check 6319,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6320,EQ-20,Routine check 6320,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6321,EQ-21,Routine check 6321,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6322,EQ-22,Routine check 6322,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6323,EQ-23,Routine check 6323,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6324,EQ-24,Routine check 6324,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6325,EQ-25,Routine check 6325,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6326,EQ-26,Routine check 6326,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6327,EQ-27,Routine check 6327,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6328,EQ-28,Routine check 6328,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6329,EQ-29,Routine check 6329,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6330,EQ-30,Routine check 6330,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6331,EQ-31,Routine check 6331,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6332,EQ-32,Routine check 6332,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6333,EQ-33,Routine check 6333,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6334,EQ-34,Routine check 6334,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6335,EQ-35,Routine check 6335,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6336,EQ-36,Routine check 6336,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6337,EQ-37,Routine check 6337,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6338,EQ-38,Routine check 6338,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6339,EQ-39,Routine check 6339,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6340,EQ-40,Routine check 6340,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6341,EQ-41,Routine check 6341,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6342,EQ-42,Routine check 6342,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6343,EQ-43,Routine check 6343,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6344,EQ-44,Routine check 6344,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6345,EQ-45,Routine check 6345,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6346,EQ-46,Routine check 6346,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6347,EQ-47,Routine check 6347,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6348,EQ-48,Routine check 6348,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6349,EQ-49,Routine check 6349,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6350,EQ-50,Routine check 6350,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6351,EQ-51,Routine check 6351,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6352,EQ-52,Routine check 6352,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6353,EQ-53,Routine check 6353,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6354,EQ-54,Routine check 6354,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6355,EQ-55,Routine check 6355,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6356,EQ-56,Routine check 6356,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6357,EQ-57,Routine check 6357,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6358,EQ-58,Routine check 6358,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6359,EQ-59,Routine check 6359,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6360,EQ-60,Routine check 6360,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6361,EQ-61,Routine check 6361,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6362,EQ-62,Routine check 6362,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6363,EQ-63,Routine check 6363,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6364,EQ-64,Routine check 6364,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6365,EQ-65,Routine check 6365,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6366,EQ-66,Routine check 6366,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6367,EQ-67,Routine check 6367,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6368,EQ-68,Routine check 6368,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6369,EQ-69,Routine check 6369,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6370,EQ-70,Routine check 6370,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6371,EQ-71,Routine check 6371,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6372,EQ-72,Routine check 6372,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6373,EQ-73,Routine check 6373,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6374,EQ-74,Routine check 6374,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6375,EQ-75,Routine check 6375,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6376,EQ-76,Routine check 6376,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6377,EQ-77,Routine check 6377,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6378,EQ-78,Routine check 6378,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6379,EQ-79,Routine check 6379,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6380,EQ-80,Routine check 6380,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6381,EQ-81,Routine check 6381,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6382,EQ-82,Routine check 6382,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6383,EQ-83,Routine check 6383,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6384,EQ-84,Routine check 6384,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6385,EQ-85,Routine check 6385,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6386,EQ-86,Routine check 6386,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6387,EQ-87,Routine check 6387,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6388,EQ-88,Routine check 6388,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6389,EQ-89,Routine check 6389,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6390,EQ-90,Routine check 6390,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6391,EQ-91,Routine check 6391,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6392,EQ-92,Routine check 6392,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6393,EQ-93,Routine check 6393,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6394,EQ-94,Routine check 6394,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6395,EQ-95,Routine check 6395,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6396,EQ-96,Routine check 6396,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6397,EQ-97,Routine check 6397,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6398,EQ-98,Routine check 6398,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6399,EQ-99,Routine check 6399,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6400,EQ-0,Routine check 6400,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6401,EQ-1,Routine check 6401,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6402,EQ-2,Routine check 6402,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6403,EQ-3,Routine check 6403,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6404,EQ-4,Routine check 6404,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6405,EQ-5,Routine check 6405,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6406,EQ-6,Routine check 6406,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6407,EQ-7,Routine check 6407,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6408,EQ-8,Routine check 6408,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6409,EQ-9,Routine check 6409,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6410,EQ-10,Routine check 6410,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6411,EQ-11,Routine check 6411,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6412,EQ-12,Routine check 6412,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6413,EQ-13,Routine check 6413,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6414,EQ-14,Routine check 6414,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6415,EQ-15,Routine check 6415,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6416,EQ-16,Routine check 6416,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6417,EQ-17,Routine check 6417,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6418,EQ-18,Routine check 6418,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6419,EQ-19,Routine check 6419,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6420,EQ-20,Routine check 6420,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6421,EQ-21,Routine check 6421,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6422,EQ-22,Routine check 6422,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6423,EQ-23,Routine check 6423,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6424,EQ-24,Routine check 6424,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6425,EQ-25,Routine check 6425,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6426,EQ-26,Routine check 6426,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6427,EQ-27,Routine check 6427,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6428,EQ-28,Routine check 6428,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6429,EQ-29,Routine check 6429,UNASSIGNED,Normal,Normal,,,,
MWO-2026-6430,EQ-30,Routine check 6430,UNASSIGNED,Normal,Normal,,,,
